name,address,city,lat,lng,place_id,rating,class,type
Blank Space Cafe,2126 2nd Avenue,Seattle,47.6131713,-122.3438491,ChIJ5UZxVkwVkFQRCpa_n4nWDVc,4.2,cafe,
Deli Shez Cafe,318 Blanchard Street,Seattle,47.614548,-122.343332,ChIJ3WluaUwVkFQRMSKt8dOFbS0,3.8,cafe,
The Yellow Leaf,2209 4th Avenue,Seattle,47.6147667,-122.3431813,ChIJ8w3HDUwVkFQRsQgBYfGxrj0,4.3,cafe,
Cherry Street Coffee House,2121 1st Ave,Seattle,47.6121382,-122.3447609,ChIJIQt2D00VkFQRIyQGBtk3i9c,4.4,cafe,
Connector stop,,Seattle,47.6160964,-122.3509362,ChIJEe2-KHgVkFQRaewIy08PGKQ,,cafe,
Street Bean Coffee Roasters,2711 3rd Avenue,Seattle,47.6172573,-122.3494879,ChIJ3X6BA08VkFQRqC7NsOPY5Ps,4.7,cafe,
Starbucks,521 Wall Street,Seattle,47.6170356,-122.3444303,ChIJ4-YJJUkVkFQRQcMPlKiRfCE,4.1,cafe,
Starbucks,101,Seattle,47.614165,-122.352228,ChIJjbnKxlEVkFQRaek5OsW8x4Y,4.1,cafe,
Artisan Cafe,2523 5th Avenue,Seattle,47.6176715,-122.3463183,ChIJteL-1U4VkFQRk3iALSegYlQ,4.5,cafe,
Starbucks,2101 4th Avenue #150,Seattle,47.614071,-122.3423939,ChIJs0MIwUoVkFQRF8aIkPVyDlY,4.3,cafe,
Cherry Street Coffee House,2719 1st Avenue,Seattle,47.6162407,-122.3515467,ChIJ5zV-zE8VkFQRv7i9Q1zAzBo,4.3,cafe,
Cedar & Spokes Coffee,92 Lenora Street,Seattle,47.611701,-122.3443471,ChIJAQ_iFk0VkFQRS1s7HplaH8A,4.8,cafe,
Tempesta Coffee,2103 3rd Avenue,Seattle,47.613169,-122.3426459,ChIJf3UJ9UwVkFQR3jr8F3mWG20,4.8,cafe,
Cafe Opla,2200 Alaskan Way Suite 120,Seattle,47.6110132,-122.3475165,ChIJxbeJhFIVkFQRJXdfn17jAsk,5,cafe,
Tilikum Place Cafe,407 Cedar Street,Seattle,47.6179313,-122.3476593,ChIJ6TtIO08VkFQRRNn6uHOo27g,4.5,cafe,
Protein Station,2502 5th Avenue,Seattle,47.6177055,-122.3454738,ChIJeepuK0kVkFQR1Y_4A_kzTWE,4.2,cafe,
Starbucks,211 Lenora Street,Seattle,47.6125373,-122.3427237,ChIJXaPX2k0VkFQRwPeD7mtD50w,4.2,cafe,
Cherry Street Coffee House,2621 5th Avenue,Seattle,47.6181606,-122.3472059,ChIJb1VlLE8VkFQRbXYXdXh3Fjs,4.4,cafe,
Metropolitan Deli & Cafe,591 Battery Street,Seattle,47.6171938,-122.3435418,ChIJw4hNOUkVkFQRwh0uOy2pnKU,,cafe,
Midtown Espresso and Bake Shop,2133 5th Avenue,Seattle,47.6150865,-122.3418064,ChIJY7C6jEsVkFQRzpxS5_PvHhI,4.7,cafe,
World Class Coffee,2819 2nd Avenue North,Seattle,47.6172688,-122.3514444,ChIJDeQGvU8VkFQRcU9tWC7C3DU,4.8,cafe,
King Cat Cafe,2201 6th Avenue,Seattle,47.6159533,-122.3416671,ChIJrRpL4UsVkFQRmRyr2945CH4,2.3,cafe,
Top Pot Doughnuts,2124 5th Ave,Seattle,47.6151643,-122.3412291,ChIJZ3fV7EsVkFQRyXzzrkx3iDs,4.4,cafe,
Tower 12 Cafe &Deli,2001 2nd Avenue,Seattle,47.6116986,-122.342298,ChIJkYZe2UwVkFQR0y9EmPzptyo,3,cafe,
Lady Yum,2130 6th Avenue,Seattle,47.6159081,-122.3405729,ChIJIwRZxEsVkFQRCtR6jBOrqIk,4.9,cafe,
Honor Coffee and Tea,100 4th Avenue North #165,Seattle,47.6192009,-122.3486083,ChIJPx0QUU8VkFQRAmGtgfG8k8A,4.4,cafe,
Drip City Coffee Co.,2929 1st Avenue B,Seattle,47.617211,-122.353356,ChIJZYGP5U8VkFQRpDE_R2Gx8Q8,4.6,cafe,
Moore Coffee Shop,1930 2nd Ave,Seattle,47.611705,-122.3412531,ChIJl0E_zkwVkFQRczdVGbfpPvI,4.6,cafe,
QED Coffee,124 5th Avenue North,Seattle,47.6194041,-122.3472054,ChIJu4rrsUgVkFQR9V-kxwrtdWA,4.9,cafe,
QED Coffee Roasters,124 5th Avenue North,Seattle,47.6194041,-122.3472052,ChIJLxmWsUgVkFQRz27S4ibKKE8,5,cafe,
La Panadería by Cakeboxco.com,2901 Western Avenue,Seattle,47.6164319,-122.3541483,ChIJKbeCIVAVkFQRRDQi_nr1PAs,5,cafe,
Q.E.D Coffee Roasters,130 5th Avenue North,Seattle,47.619445,-122.347485,ChIJixfsrUgVkFQRBqteRjRjMX0,5,cafe,
Kukree Food Truck,2300 7th Avenue,Seattle,47.6179853,-122.341902,ChIJKxDzC0kVkFQRib7WDD44c-E,5,cafe,
Uptown Espresso,2801 Alaskan Way Suite 105,Seattle,47.614811,-122.35502,ChIJDxYqulEVkFQR4ggW6oZu4Os,4,cafe,
SELEUŠS Chocolates,1910 1st Avenue,Seattle,47.6106997,-122.3416779,ChIJ60ih17JqkFQR6CQT2CW1YW8,5,cafe,
Starbucks,1912 Pike Place,Seattle,47.6100799,-122.3424933,ChIJC8c4xbJqkFQRzxkn4pr96xE,4.2,cafe,
시애틀 스타벅스 1호점,1912 Pike Place,Seattle,47.6100898,-122.3424699,ChIJ0ZhAz7JqkFQRCnUblo02QRw,3,cafe,
Caffe Lieto,,Seattle,47.6104217,-122.3417631,ChIJr-0K6bJqkFQRft9NdioJdu4,,cafe,
indi chocolate,1901 Western Avenue D,Seattle,47.6097235,-122.3431091,ChIJv1QuXrJqkFQRyZmyvORKlQY,4.1,cafe,
Cafe Bee,407 Broad Street,Seattle,47.6199052,-122.3483741,ChIJCX9EAEYVkFQRZocFSIVTAkA,4.1,cafe,
Biscuit Bitch,1909 1st Avenue,Seattle,47.610365,-122.3417,ChIJ9Z7V1rJqkFQR4PQw1WfZh3M,4.4,cafe,
The Chocolate Market,1906 Post Alley,Seattle,47.6101972,-122.3419498,ChIJ59ap2rJqkFQRq-upIMYx4jg,4.2,cafe,
Third Avenue Cafe,1908 3rd Avenue,Seattle,47.6120203,-122.3398257,ChIJkTO9sUwVkFQR-2S50boraf8,4.9,cafe,
Moore Coffee Shop,112 Stewart Street,Seattle,47.6108736,-122.3409008,ChIJKwfTLbNqkFQRY0RDakC0Hq4,4.7,cafe,
Moore Coffee,112 Stewart Street,Seattle,47.6107771,-122.340982,ChIJf6ikLrNqkFQRrVHj0oDQ0xU,4.3,cafe,
Bacco Cafe,86 Pine Street,Seattle,47.6100967,-122.3414064,ChIJsShv3bJqkFQRNhAXcjjvtSU,4.5,cafe,
Top Pot Doughnuts,101 Stewart Street,Seattle,47.6103317,-122.3410269,ChIJ_0ySJ7NqkFQR24jOKsDh9UE,4.6,cafe,
Moon Valley,1903 Pike Place,Seattle,47.609566,-122.3422713,ChIJ6QxAwbJqkFQRuPg0HMNhsuE,2.5,cafe,
Steepologie Teas,1905 4th Avenue,Seattle,47.6122544,-122.3391254,ChIJwz4AqUwVkFQRqDy7szr0y34,5,cafe,
Local Color,1606 Pike Place,Seattle,47.6096526,-122.3419276,ChIJ57t-wbJqkFQRKNIDPCl0c6s,4.5,cafe,
Effortless ATMs,2331 2nd Avenue,Seattle,47.6144938,-122.3470427,ChIJl-Ce1k0VkFQRoi7vRKoprYc,3,supermarket,
Belltown Market,2424 1st Avenue,Seattle,47.6147344,-122.3485163,ChIJsUTDc04VkFQRCeiSIvshpDU,3.6,supermarket,
2nd Avenue Grocery,2231 2nd Avenue,Seattle,47.6137688,-122.3456756,ChIJVVVhtU0VkFQRwIF8J3kV6WM,3,supermarket,
Dan's Belltown Grocery,OPEN til 2:00 AM Fri. & Sat. Nights,Seattle,47.6141696,-122.3445197,ChIJ0_FMP0wVkFQRnaOFmQka29k,4,supermarket,
Richmond Pediatrics,357 Northwest Richmond Beach Road,Seattle,47.7645137,-122.3638827,ChIJa3TJ6pYQkFQRMR303AX3-ZA,5,hospital,
MEDELLA OPTIMAL HEALTH,1207 North 200th Street #210,Shoreline,47.7736078,-122.3440491,ChIJMdVNoGIQkFQRQfEQzlnakmo,5,hospital,
Immediate Clinic Shoreline,20120 Ballinger Way Northeast,Shoreline,47.7756716,-122.3100683,ChIJDSTAwWoQkFQRJeHiStKe43M,4.5,hospital,
Walgreens Pharmacy,14510 Aurora Avenue North,Shoreline,47.7349418,-122.3445426,ChIJMRCkFCQRkFQRaJxkpDKhSr8,5,pharmacy,
"Ching Sun Chang, RPh",15332 Aurora Avenue North,Shoreline,47.740924,-122.3439755,ChIJj4febiARkFQRHl8zpABdcsc,5,pharmacy,
Shoreline Medical and Dental Clinic (ICHS) - International Community Health Services,16549 Aurora Avenue North,Shoreline,47.7502224,-122.3459842,ChIJxRA4Q-YQkFQRzav8oYdGFik,4.2,pharmacy,
QFC Pharmacy,1531 Northeast 145th Street,Seattle,47.7332117,-122.3104852,ChIJI1-qjQ0RkFQRYRXAce0S9rY,4,pharmacy,
Safeway Pharmacy,12318 15th Avenue Northeast,Seattle,47.7179801,-122.3119363,ChIJZ7YkV10RkFQRo6C98ks5bqU,3.5,pharmacy,
Pony Mailbox & Business Center,9792 Edmonds Way,Edmonds,47.7902068,-122.3641985,ChIJf9xLCIgakFQR8pTbmTZKTeY,4,post_office,
Thomson Junior High School,,Seattle,47.7248199,-122.3540177,ChIJI5oGATMRkFQRN3WykqJ4yVQ,,school,
Ingraham High School,1819 North 135th Street,Seattle,47.7259252,-122.3374922,ChIJl9dlmDkRkFQRakvuOW30pls,3.7,school,
Parkwood Elementary School,1815 North 155th Street,Shoreline,47.740653,-122.336517,ChIJDddBPB8RkFQRnu7cR-V5cfc,3.7,school,
Lakeside Middle School,13510 1st Avenue Northeast,Seattle,47.727679,-122.3275134,ChIJtR_yNT4RkFQRYxhsl1QWDcY,4.4,school,
La Center High School,725 Northwest Highland Drive,Shoreline,47.7414009,-122.3655424,ChIJI2ezJ9EQkFQRZXjOvKo-o0M,,school,
Highlands School,,Shoreline,47.7418053,-122.3655509,ChIJL3A6vdoQkFQRmOjyLTQvLuI,,school,
Highland Terrace Elementary School,100 North 160th Street,Shoreline,47.745914,-122.359616,ChIJc9Qk980QkFQRnnRv5u94upc,4.2,school,
Northgate Elementary School,11725 1st Avenue Northeast,Seattle,47.7147167,-122.329337,ChIJaSw6wk8RkFQRHJmcwVk-pNE,4.3,school,
Gourmet Latte Inc,13279 Aurora Avenue North,Seattle,47.7267886,-122.3453285,ChIJnVgCKzERkFQR0f53HqiXGZQ,4.8,cafe,
Caffè Musica,14300 Greenwood Avenue North A,Seattle,47.7325317,-122.3553032,ChIJTybu0S4RkFQRrQqGo7Mwfb0,4.8,cafe,
Black Rock Coffee Bar,14313 Aurora Avenue North,Seattle,47.7327781,-122.3456617,ChIJxRvHBSURkFQRiZtvTcvBLLc,4.6,cafe,
Ov Inc,14313 Aurora Avenue North,Seattle,47.7327816,-122.3456591,ChIJxRvHBSURkFQR_K1wRB2QnoM,,cafe,
Starbucks,13025 Aurora Avenue North,Seattle,47.7243425,-122.3455882,ChIJT26UyDYRkFQR7MPqUKkiJcM,3.7,cafe,
Nrgize,13244 Aurora Avenue North,Seattle,47.7263091,-122.3431861,ChIJ-49DtzARkFQRUx16006gz-0,5,cafe,
Rain Cafe,13200 Aurora Avenue North,Seattle,47.7248774,-122.3438304,ChIJKeWKKDcRkFQRGc9F8PenFmw,4.2,cafe,
Diva Espresso,14419 Greenwood Avenue North,Seattle,47.7336483,-122.3560919,ChIJ_2jpJikRkFQRZo_kEvkHxvI,4.4,cafe,
Highlands Coffee Co,14508 Whitman Avenue North,Shoreline,47.7345219,-122.3459693,ChIJD-VMNiQRkFQRdAhwLfhWMwM,2.8,cafe,
Krispy Kreme Doughnuts,12505 Aurora Avenue North,Seattle,47.7197928,-122.3455014,ChIJ9zqUjTURkFQRlJwn3dZQTHE,4.1,cafe,
McDonald's,15201 Aurora Avenue North,Shoreline,47.7386396,-122.3458253,ChIJyd6g3iARkFQRBSGEtj2enRc,3.3,cafe,
Shari's Cafe and Pies,15252 Aurora Avenue North,Shoreline,47.74034,-122.345001,ChIJC6Nk5SARkFQR7fGDCvbYXKU,3.9,cafe,
Starbucks,15332 Aurora Avenue North,Seattle,47.7410091,-122.3435836,ChIJCzg2bCARkFQR5774hvHy7aE,3.5,cafe,
Caffe Appassionato,15505 Westminster Way N,Shoreline,47.7428502,-122.3499822,ChIJw7F5Gd8QkFQRkAwjBrzjxQQ,1.7,cafe,
Ladybug Bikini Espresso,16053 Aurora Avenue North,Shoreline,47.7466999,-122.3458773,ChIJ86loteAQkFQRpOA9hQ8Xlj8,4.2,cafe,
Coffee Stand,16301 Greenwood Avenue North,Shoreline,47.7491153,-122.3609752,ChIJBc9OnsQQkFQR-bD6mJ-UW4M,,cafe,
One Cup Coffee Co.,16743 Aurora Avenue North,Shoreline,47.7518076,-122.3460087,ChIJSeYwBOYQkFQRkgxO2dtinHE,4.4,cafe,
Starbucks,14359 15th Ave NE,Seattle,47.7335788,-122.3131446,ChIJge-EcxIRkFQRlVWz2JrCa5U,4,cafe,
Coffee Shack,14615 15th Avenue Northeast,Shoreline,47.7351895,-122.3130399,ChIJ-eJ04w0RkFQR_JraHSANZeQ,5,cafe,
Java Jane,14500 15th Avenue Northeast,Shoreline,47.7341099,-122.3122943,ChIJKbd66w0RkFQRso-6YKcyPWI,4.4,cafe,
Cafe Aroma,509 Northeast 165th Street,Shoreline,47.748461,-122.3235921,ChIJiaQA9v0QkFQRsNH0PgAtIGw,4.6,cafe,
Starbucks,1531 Northeast 145th Street,Seattle,47.7332003,-122.3104738,ChIJ-5qZjA0RkFQRIz-oC4eGFak,3.6,cafe,
Signature Cafe,12332 15th Avenue Northeast,Seattle,47.7184244,-122.3125134,ChIJWQ5fVl0RkFQRcn84u1V7sFw,,cafe,
Bark Espresso,11335 Roosevelt Way Northeast,Seattle,47.7113985,-122.3180866,ChIJHULZmlkRkFQR6ZXOOlmQPJI,4.5,cafe,
Starbucks,12318 15th Avenue Northeast,Seattle,47.7180054,-122.3123547,ChIJvWpUW10RkFQRe_SHxRhtfjQ,2.1,cafe,
Standard Bakery,11752 15th Avenue Northeast,Seattle,47.715575,-122.312048,ChIJN4npMDcVkFQRoAPqDvL-CVc,4.7,cafe,
Starbucks,11100 Roosevelt Way Northeast,Seattle,47.7093675,-122.3168855,ChIJOSA8y1kRkFQRrFzRzREKh4I,3.8,cafe,
Seattle's Best Coffee,18325 Aurora Avenue North,Shoreline,47.761938,-122.3477853,ChIJxUbrpfIQkFQRHfet2UTFfXA,5,cafe,
Starbucks,18336 Midvale Avenue North,Shoreline,47.7625144,-122.3445503,ChIJ19yH3_IQkFQRkKpQvJVY2lA,4.4,cafe,
Starbucks,17202 15th Avenue Northeast,Seattle,47.7545,-122.313044,ChIJTzBDYFQQkFQR56zkEg0wynk,4.3,cafe,
Gourmet Latte,659 Northwest Richmond Beach Road,Shoreline,47.7647809,-122.3662879,ChIJadpK_5YQkFQRejVjUQXOWao,4.8,cafe,
Seattle Gourmet Coffee,17565 15th Avenue Northeast,Shoreline,47.757423,-122.314398,ChIJJUecslYQkFQRNVSuOJkWbfo,,cafe,
Starbucks,12001 Lake City Way Northeast,Seattle,47.7160015,-122.297606,ChIJ_y6GyGMRkFQRpwKOOHcu2Ps,4.1,cafe,
Sunshine Espresso,17705 15th Avenue Northeast,Shoreline,47.75766,-122.313703,ChIJxyMAPlEQkFQRmVXyJuf1vrI,4.3,cafe,
Kaffeeklatsch Seattle,12513 Lake City Way NE #H,Seattle,47.719859,-122.295224,ChIJ17BqS3sRkFQR31AY2_7b1Vg,4.5,cafe,
European Foods,13520 Aurora Avenue North,Seattle,47.7275159,-122.3445828,ChIJmaqLkTARkFQRhEXvD5aoNgc,4.3,supermarket,
Ebenezer Tienda Latina,13754 Aurora Avenue North suite b,Seattle,47.7302071,-122.3447126,ChIJhzMEsToRkFQRvxfI5GJAlRA,5,supermarket,
百佳超市,13200 Aurora Avenue North,Seattle,47.725033,-122.343607,ChIJIa_iLjcRkFQRmTyyKY7Fvx0,4.3,supermarket,
ZOOM+Care,123 Broadway East,Seattle,47.6195679,-122.3212794,ChIJAbaoljIVkFQRGQdWv5hwK50,5,hospital,
Kaiser Permanente Capitol Hill Campus,201 16th Avenue East,Seattle,47.6195658,-122.3124495,ChIJq8vdpSwVkFQRNNnO1BauR9k,4,hospital,
Kaiser Permanente Family Medicine Residency,125 16th Avenue East,Seattle,47.6189451,-122.3122995,ChIJBXFEa9NqkFQReyxBGJ-3WoE,4,hospital,
Immediate Clinic Capitol Hill,1512 Broadway,Seattle,47.6145278,-122.3205693,ChIJ4RMWYcxqkFQRoWo7uuBTXiU,4.5,hospital,
Dunshee Medical,303 17th Avenue East,Seattle,47.6206807,-122.3104201,ChIJ-yFnstRqkFQR5_Ah7oAmbis,4.5,hospital,
Planned Parenthood - Seattle Health Center,2001 East Madison Street,Seattle,47.6173333,-122.3050597,ChIJs2HFItRqkFQR9wboXMU06zM,3.3,hospital,
QFC Pharmacy,417 Broadway East,Seattle,47.622597,-122.321378,ChIJK27z6C0VkFQRdui7AyaGqGg,3.8,pharmacy,
Safeway Pharmacy,1410 East John Street,Seattle,47.6204258,-122.3131406,ChIJEQGStywVkFQRcRxC7f9eWlo,4.4,pharmacy,
Walgreens Pharmacy,1531 Broadway,Seattle,47.6150217,-122.3211202,ChIJE31bi8xqkFQR_rMxIAI_p_Q,3,pharmacy,
Lowell Elementary School,1058 East Mercer Street,Seattle,47.624599,-122.3181719,ChIJeyn8pC4VkFQRWEoWqQHGpWo,4.1,school,
Green Lake Elementary,1058 East Mercer Street,Seattle,47.624702,-122.318307,ChIJ6RmWuy4VkFQRow6mgMHLsNY,,school,
Tea Republik,202 Broadway East,Seattle,47.6200875,-122.3204865,ChIJ3Q0RgTIVkFQR03UoztRyzRE,4.7,cafe,
Cafe Solstice,925 East Thomas Street,Seattle,47.6209468,-122.3197692,ChIJw41knC0VkFQRGxbKr4ctzcI,4.4,cafe,
Honor Coffee,131 Broadway East,Seattle,47.619639,-122.321056,ChIJ1b-YjzIVkFQRUjFz5NLO6J0,4.3,cafe,
Espresso Vivace Sidewalk Bar,321 East Broadway Avenue,Seattle,47.6216204,-122.3211222,ChIJ6Sd77S0VkFQRCOUTZBbINaE,4.6,cafe,
Starbucks,101 Broadway East,Seattle,47.6188558,-122.3210917,ChIJ1_NMlTIVkFQRBAInQWyztbk,4.1,cafe,
Starbucks,417 Broadway East,Seattle,47.6226039,-122.3213767,ChIJm8875i0VkFQRRMal2JDLQ0Q,4,cafe,
Espresso Mechanico,610 East Thomas Street,Seattle,47.621165,-122.323698,ChIJmd3zFjIVkFQRHAlbEnoc-d8,,cafe,
Starbucks,434 Broadway East,Seattle,47.6229973,-122.3206835,ChIJjxXXdy4VkFQRsBCmLl9Snq8,3.8,cafe,
Glo's,1621 East Olive Way,Seattle,47.6193049,-122.324488,ChIJDwvqqzMVkFQRaxy_fkj_Lw4,4.5,cafe,
Espresso Vivace,532 Broadway East,Seattle,47.6237849,-122.3206273,ChIJ6Sd77S0VkFQRcMeTs1sg6iU,4.5,cafe,
Starbucks,1600 East Olive Way,Seattle,47.6193689,-122.3250445,ChIJjfnnrjMVkFQRSuZC1_ODJvk,4.1,cafe,
down pour coffee bar,515 Harvard Avenue East #121,Seattle,47.6236937,-122.3222684,ChIJFYAPay4VkFQRoPpjXvDp-Yg,4.6,cafe,
Analog Coffee,235 Summit Avenue East,Seattle,47.6207356,-122.3254359,ChIJxzt-NDIVkFQRN6_owVzkCp0,4.6,cafe,
Starbucks,1410 East John Street,Seattle,47.6201239,-122.313077,ChIJu5b8ziwVkFQRaV1HcckhfRk,3.8,cafe,
Bakery Nouveau,137 15th Avenue East,Seattle,47.619506,-122.3129019,ChIJ--L6NtNqkFQR28XtOJxSxL4,4.7,cafe,
Joe Bar,810 East Roy Street,Seattle,47.625169,-122.321605,ChIJHbLO_i4VkFQRIqaReREKaEs,4.6,cafe,
Roy Street Coffee & Tea,700 Broadway Ave E,Seattle,47.6252971,-122.3210437,ChIJrRD-3kAVkFQRhXgFzFaPfhk,4.4,cafe,
The Wandering Goose,403 15th Avenue East,Seattle,47.6221067,-122.3128296,ChIJacpVeysVkFQRP5o3A8eRXZE,4.5,cafe,
Victrola Coffee and Art,411 15th Avenue East,Seattle,47.6223738,-122.312808,ChIJxXAzeisVkFQRqOf-LQTO0dE,4.5,cafe,
Ada's Technical Books,425 15th Avenue East,Seattle,47.6226899,-122.3129012,ChIJuUSn_S4VkFQRZizi5JkDy1c,4.8,cafe,
Ada's Technical Books and Cafe,425 15th Avenue East,Seattle,47.6226895,-122.312881,ChIJuUSn_S4VkFQRGlFCqecQhas,4.7,cafe,
Caffe Ladro,435 15th Avenue East,Seattle,47.622968,-122.312844,ChIJtU9ynCsVkFQRNv3YgFpBkoo,4.4,cafe,
Sun Liquor,607 Summit Avenue East,Seattle,47.6245737,-122.3254731,ChIJt1eJ0y8VkFQRbMzLL8t_7Rw,4.5,cafe,
Top Pot Doughnuts,609 Summit Ave E,Seattle,47.6246574,-122.3255798,ChIJHW3t0y8VkFQRRPleb38Aj5w,4.4,cafe,
Ghost Note Coffee,1623 Bellevue Avenue,Seattle,47.6159362,-122.3271126,ChIJIwSayTQVkFQRvkFITWp8reQ,4.7,cafe,
Cherry Street Coffee House,320 East Pine Street,Seattle,47.6153456,-122.3271745,ChIJqaq9zDQVkFQRgiW3enFMeFM,4,cafe,
Metropolitan Cafe and Deli,209 Yale Avenue North,Seattle,47.6199262,-122.3304397,ChIJu598AjQVkFQR3HdDsCXW8is,3.8,cafe,
Cafe Barjot,711 Bellevue Avenue East,Seattle,47.6257256,-122.3268007,ChIJzeWs4S8VkFQRY0T4kFLacWw,4.7,cafe,
Espresso Vivace,227 Yale Avenue,Seattle,47.6201875,-122.3306459,ChIJ1-NiqTYVkFQRO2XahxpM_-g,4.6,cafe,
Caffè Torino,422 Yale Avenue North B,Seattle,47.622333,-122.330241,ChIJl8KRGDEVkFQRPSY4FT8fZsc,4.2,cafe,
Rapha Seattle,301 East Pine Street,Seattle,47.61506,-122.327581,ChIJD8j-K8tqkFQRxaf5FFiDUeg,4.5,cafe,
King of the Hill,1705 E Olive Way,Seattle,47.6197485,-122.3230285,ChIJ49cYWjIVkFQRWJ29MvmlNyw,3.1,supermarket,
QFC,417 Broadway East,Seattle,47.6225374,-122.3214287,ChIJK27z6C0VkFQRj6kaBPV22Vc,4.2,supermarket,
Eat Local,503 Broadway East,Seattle,47.6233538,-122.3211088,ChIJg7AXdy4VkFQRz26YRKoTRNo,4.1,supermarket,
Luke's Pharmacy,611 Maynard Avenue South,Seattle,47.597326,-122.3254487,ChIJqRH4-7xqkFQRN10HBbSetOY,4.9,pharmacy,
Bartell Drugs 4th and Jackson,400 South Jackson Street,Seattle,47.5994769,-122.3284721,ChIJgQQmcLtqkFQRylS8TNbK4NA,3.9,pharmacy,
Seattle-ID Medical and Dental Clinic (ICHS) - International Community Health Services,720 8th Avenue South,Seattle,47.596097,-122.321903,ChIJDyxYabxqkFQRuwXqxAyV_vY,3.8,pharmacy,
Oasis Tea Zone,519 6th Avenue South,Seattle,47.597742,-122.326523,ChIJ99NL7LxqkFQR2sbTmAs3DMU,4.3,cafe,
Young Tea,609 South Weller Street,Seattle,47.5973318,-122.3261413,ChIJP2Za5bxqkFQRdzW-mbvJFGc,4.6,cafe,
Nagomi Tea House,519 6th Avenue South,Seattle,47.5977506,-122.3267564,ChIJTURhlLxqkFQRiwVgJyX0ATU,4.8,cafe,
Seattle Best Tea,506 South King Street,Seattle,47.5984279,-122.3272822,ChIJg1iEmrxqkFQRwa2g-mL-tGU,4.9,cafe,
Pacific Cafe - Hong Kong Kitchen,416 5th Ave S,Seattle,47.5986681,-122.3272643,ChIJ1-epfbtqkFQRYThAVdNnLGI,4.5,cafe,
Maxang Deli & Cafe,521 South Jackson Street,Seattle,47.5990494,-122.3273,ChIJk1AFfrtqkFQRoihRC8n9Yeg,,cafe,
Specialty's Cafe & Bakery,505 5th Avenue South,Seattle,47.5977702,-122.3282835,ChIJIWVdo7xqkFQRElepjWdmnFk,3.7,cafe,
Starbucks,505 5th Ave S,Seattle,47.597643,-122.3283521,ChIJIS9Xt7xqkFQR6pkgLoc7P_4,4,cafe,
RandyG Tattoo,,Seattle,47.599885,-122.328356,ChIJXzRjdLtqkFQRRuSNa48lm6Q,,cafe,
Caffe Vita,125 Prefontaine Place South,Seattle,47.6010383,-122.329398,ChIJYxoPALtqkFQRkiyPMUOWrpQ,4.5,cafe,
Pioneer Square Grill,206 South Jackson Street,Seattle,47.5993018,-122.3314023,ChIJd0AzNLtqkFQRNSjhOyc5a7U,4.5,cafe,
Elm Coffee Roasters,240 2nd Avenue South #103,Seattle,47.600136,-122.331072,ChIJv4Ih4LpqkFQRsEFZjeKx2tY,4.6,cafe,
Zeitgeist Coffee,171 South Jackson Street,Seattle,47.5990117,-122.3319395,ChIJM_73yqRqkFQRgLc2-YKhXr4,4.5,cafe,
Convoy Coffee,220 2nd Avenue South,Seattle,47.600681,-122.331313,ChIJX9Qy3rpqkFQR4MnujZCo2mg,4.9,cafe,
Starbucks,400 Occidental Avenue South,Seattle,47.599056,-122.332658,ChIJrymtyKRqkFQRYxQ_lIhmtiA,4.1,cafe,
Caffè Umbria,320 Occidental Avenue South,Seattle,47.5994714,-122.3326772,ChIJs4w00KRqkFQRvAKL6ThuLiA,4.6,cafe,
The London Plane,300 Occidental Avenue South,Seattle,47.5998543,-122.3324981,ChIJBVnSKrtqkFQR09xyG4XmhtE,4.2,cafe,
Diva Espresso,401 5th Avenue,Seattle,47.6028612,-122.3285602,ChIJtdC-PrpqkFQRgVjzHWU_53o,4.1,cafe,
Cherry Street Public House,210 Occidental Avenue South,Seattle,47.6003544,-122.3328775,ChIJTe9_1LpqkFQRmt9WgNz4ai8,4.5,cafe,
Flame Catering Cafe,501 3rd Avenue South,Seattle,47.6020623,-122.3312021,ChIJ7bL_i7pqkFQRHGmR8wzwIag,4.3,cafe,
4th Avenue Caffe,500 4th Avenue South,Seattle,47.6030559,-122.3294146,ChIJDciYbbpqkFQRl6A7AIOS00E,3,cafe,
Diva Espresso,502 2nd Avenue,Seattle,47.6018545,-122.3318353,ChIJ_SYGk7pqkFQRYqVZTt2-fQk,4.4,cafe,
Grand Central Bakery,214 1st Avenue South,Seattle,47.600401,-122.333799,ChIJr7YdMKVqkFQRzOaytzWjzj8,4.4,cafe,
Merchant's Cafe and Saloon,109 Yesler Way,Seattle,47.6016261,-122.3334541,ChIJY6NHurpqkFQRBNxKBnDfAQA,4,cafe,
Slate Coffee Roasters,602 2nd Avenue South,Seattle,47.6025409,-122.3324988,ChIJwTxsg7pqkFQRiZGAJuyQsic,4.5,cafe,
The J&M Cafe And Cardroom,201 1st Avenue South,Seattle,47.6007616,-122.3343785,ChIJbaZgNqVqkFQR786ENRw53bM,4.1,cafe,
Starbucks,102 1st Ave S,Seattle,47.6015803,-122.3339109,ChIJlR29sbpqkFQRaZEfxJHGsTI,4.1,cafe,
City Grind Espresso,First Floor - Seattle City Hall,Seattle,47.603947,-122.3304259,ChIJhR4EdLpqkFQRggLSI8RN06M,4.8,cafe,
Einstein Bros. Bagels,600 4th Avenue,Seattle,47.6038953,-122.3306569,ChIJBfoeobBqkFQRLVMnlACJ9Wg,4.3,cafe,
Biscuit Bitch Pioneer Square,621 3rd Avenue,Seattle,47.6032732,-122.3320976,ChIJG7-jgLBqkFQRXCknRsqugks,4.5,cafe,
